review_id,text,label
3724,Exceeded my expectations in every way. excellent reliable love fast 👍 #deal,positive
3725,Not worth the money. I want a refund. broken waste,negative
3726,Terrible experience. The item arrived broken. one star waste one star refund refund #deal,negative
3727,Completely disappointed. Do not recommend. refund,negative
3728,Amazing quality and fast delivery! Totally satisfied. excellent love five stars five stars http://example.com,positive
3729,Not worth the money. I want a refund. waste late one star waste bad #deal,negative
3730,Completely disappointed. Do not recommend. broken late,negative
3731,Very poor quality and slow shipping. waste late waste late waste,negative
3732,Terrible experience. The item arrived broken.,negative
3733,"Okay product, decent for everyday use. average average fine http://example.com",neutral
3734,Average experience overall. standard normal 👍,neutral
3735,Amazing quality and fast delivery! Totally satisfied. great fast great great 👍,positive
3736,Terrible experience. The item arrived broken. broken,negative
3737,Customer support was helpful and polite.,positive
3738,Terrible experience. The item arrived broken. one star 👍,negative
3739,Not worth the money. I want a refund. refund waste waste waste,negative
3740,Great value for the price. Will buy again. five stars excellent fast http://example.com,positive
3741,Customer support was helpful and polite. love five stars great five stars fast,positive
3742,I love this product. Highly recommended. five stars fast excellent reliable fast,positive
3743,Support was unhelpful and rude. one star broken,negative
3744,"It's fine, does the job. okay",neutral
3745,Amazing quality and fast delivery! Totally satisfied. excellent great great love reliable 👍 #deal,positive
3746,Completely disappointed. Do not recommend. refund refund broken,negative
3747,Amazing quality and fast delivery! Totally satisfied. excellent five stars great fast,positive
3748,Completely disappointed. Do not recommend. refund late #deal,negative
3749,I love this product. Highly recommended. reliable five stars excellent great excellent,positive
3750,Amazing quality and fast delivery! Totally satisfied. excellent reliable fast five stars,positive
3751,I love this product. Highly recommended. excellent fast excellent five stars,positive
3752,The item matches the description. fine normal average,neutral
3753,Average experience overall. standard,neutral
3754,Completely disappointed. Do not recommend. waste waste waste refund late 👍,negative
3755,Average experience overall.,neutral
3756,Customer support was helpful and polite. love fast,positive
3757,I love this product. Highly recommended. great great,positive
3758,Exceeded my expectations in every way. fast,positive
3759,Completely disappointed. Do not recommend. broken broken,negative
3760,I love this product. Highly recommended. five stars five stars love excellent reliable,positive
3761,Terrible experience. The item arrived broken.,negative
3762,Exceeded my expectations in every way.,positive
3763,Great value for the price. Will buy again. fast five stars reliable five stars,positive
3764,Amazing quality and fast delivery! Totally satisfied. fast love excellent,positive
3765,Customer support was helpful and polite. excellent five stars,positive
3766,Terrible experience. The item arrived broken. late broken,negative
3767,Works as expected. Nothing special. fine normal 👍,neutral
3768,Exceeded my expectations in every way. fast reliable love,positive
3769,Works as expected. Nothing special. normal works normal normal okay http://example.com,neutral
3770,The item matches the description. okay okay,neutral
3771,Support was unhelpful and rude.,negative
3772,Support was unhelpful and rude. refund bad,negative
3773,Works as expected. Nothing special. fine,neutral
3774,Completely disappointed. Do not recommend. waste,negative
3775,Support was unhelpful and rude.,negative
3776,"Okay product, decent for everyday use.",neutral
3777,Very poor quality and slow shipping. one star #deal,negative
3778,Amazing quality and fast delivery! Totally satisfied. fast love,positive
3779,Terrible experience. The item arrived broken. late,negative
3780,Very poor quality and slow shipping. late broken broken one star,negative
3781,Great value for the price. Will buy again. love,positive
3782,Completely disappointed. Do not recommend. refund late one star refund one star,negative
3783,Completely disappointed. Do not recommend. refund,negative
3784,Amazing quality and fast delivery! Totally satisfied. great reliable excellent,positive
3785,Average experience overall. standard average normal normal fine http://example.com #deal,neutral
3786,Support was unhelpful and rude. bad refund broken broken,negative
3787,Completely disappointed. Do not recommend. late,negative
3788,Great value for the price. Will buy again. excellent love great,positive
3789,Amazing quality and fast delivery! Totally satisfied. love great five stars excellent,positive
3790,The item matches the description.,neutral
3791,Exceeded my expectations in every way. love fast 👍,positive
3792,Great value for the price. Will buy again. love #deal,positive
3793,Amazing quality and fast delivery! Totally satisfied. love fast reliable,positive
3794,Amazing quality and fast delivery! Totally satisfied. fast,positive
3795,"Okay product, decent for everyday use. normal works okay",neutral
3796,"It's fine, does the job. standard fine fine works okay",neutral
3797,Works as expected. Nothing special. average works standard 👍,neutral
3798,Support was unhelpful and rude. late,negative
3799,Exceeded my expectations in every way. excellent five stars,positive
3800,Exceeded my expectations in every way. reliable excellent,positive
3801,Exceeded my expectations in every way. reliable reliable five stars reliable 👍,positive
3802,Amazing quality and fast delivery! Totally satisfied. reliable five stars reliable excellent love #deal,positive
3803,I love this product. Highly recommended. reliable,positive
3804,I love this product. Highly recommended. reliable,positive
3805,I love this product. Highly recommended. great reliable love love excellent,positive
3806,Exceeded my expectations in every way.,positive
3807,Average experience overall. average fine http://example.com 👍,neutral
3808,Works as expected. Nothing special. works average works,neutral
3809,Very poor quality and slow shipping. broken broken,negative
3810,Not worth the money. I want a refund. waste waste,negative
3811,Average experience overall. standard works fine average average,neutral
3812,Great value for the price. Will buy again. reliable great love excellent,positive
3813,"Okay product, decent for everyday use. http://example.com",neutral
3814,Great value for the price. Will buy again. excellent,positive
3815,Exceeded my expectations in every way. fast reliable fast reliable five stars,positive
3816,Exceeded my expectations in every way. fast #deal,positive
3817,Customer support was helpful and polite.,positive
3818,I love this product. Highly recommended. five stars,positive
3819,Average experience overall. average works,neutral
3820,Completely disappointed. Do not recommend. broken one star broken late,negative
3821,Completely disappointed. Do not recommend. late refund one star broken,negative
3822,"It's fine, does the job. okay normal average works",neutral
3823,"It's fine, does the job. works",neutral
3824,Customer support was helpful and polite. excellent excellent,positive
3825,Support was unhelpful and rude. broken waste one star,negative
3826,The item matches the description. standard,neutral
3827,Great value for the price. Will buy again.,positive
3828,I love this product. Highly recommended.,positive
3829,Terrible experience. The item arrived broken. refund waste refund bad,negative
3830,"Okay product, decent for everyday use. okay normal works works average",neutral
3831,"Okay product, decent for everyday use. works normal works average",neutral
3832,"It's fine, does the job.",neutral
3833,Customer support was helpful and polite. great fast 👍,positive
3834,"It's fine, does the job. standard average okay works works #deal",neutral
3835,Amazing quality and fast delivery! Totally satisfied. #deal,positive
3836,I love this product. Highly recommended. love reliable great fast,positive
3837,Average experience overall. okay,neutral
3838,Great value for the price. Will buy again. five stars,positive
3839,Completely disappointed. Do not recommend. refund broken waste refund,negative
3840,I love this product. Highly recommended. fast reliable reliable great,positive
3841,"It's fine, does the job. normal okay normal",neutral
3842,"Okay product, decent for everyday use. standard standard standard standard okay",neutral
3843,Average experience overall. works normal,neutral
3844,The item matches the description. average standard normal average works,neutral
3845,Terrible experience. The item arrived broken. waste one star late 👍,negative
3846,The item matches the description. works normal,neutral
3847,Terrible experience. The item arrived broken.,negative
3848,Support was unhelpful and rude.,negative
3849,Exceeded my expectations in every way. five stars,positive
3850,Great value for the price. Will buy again. reliable fast excellent excellent http://example.com 👍,positive
3851,Amazing quality and fast delivery! Totally satisfied.,positive
3852,I love this product. Highly recommended.,positive
3853,Customer support was helpful and polite. fast love http://example.com,positive
3854,Amazing quality and fast delivery! Totally satisfied. love,positive
3855,Works as expected. Nothing special. normal normal fine average 👍,neutral
3856,I love this product. Highly recommended. http://example.com,positive
3857,Not worth the money. I want a refund. waste bad,negative
3858,Customer support was helpful and polite. great fast five stars love,positive
3859,Very poor quality and slow shipping. bad refund,negative
3860,Amazing quality and fast delivery! Totally satisfied. love excellent love excellent great,positive
3861,"It's fine, does the job.",neutral
3862,Amazing quality and fast delivery! Totally satisfied.,positive
3863,The item matches the description. works okay average,neutral
3864,I love this product. Highly recommended. excellent five stars reliable,positive
3865,Terrible experience. The item arrived broken. bad late bad bad late #deal,negative
3866,Amazing quality and fast delivery! Totally satisfied. five stars excellent great,positive
3867,"Okay product, decent for everyday use.",neutral
3868,Amazing quality and fast delivery! Totally satisfied. love reliable five stars,positive
3869,"It's fine, does the job. normal works",neutral
3870,The item matches the description. normal standard normal okay,neutral
3871,Amazing quality and fast delivery! Totally satisfied. love five stars reliable five stars love,positive
3872,Amazing quality and fast delivery! Totally satisfied. love love fast excellent,positive
3873,I love this product. Highly recommended. love five stars five stars reliable,positive
3874,Great value for the price. Will buy again. excellent great five stars excellent,positive
3875,Completely disappointed. Do not recommend. waste waste late one star,negative
3876,Customer support was helpful and polite.,positive
3877,Great value for the price. Will buy again.,positive
3878,Not worth the money. I want a refund. bad one star,negative
3879,I love this product. Highly recommended. excellent fast #deal,positive
3880,Amazing quality and fast delivery! Totally satisfied.,positive
3881,Support was unhelpful and rude. late bad bad bad broken,negative
3882,Not worth the money. I want a refund. one star bad refund one star 👍,negative
3883,Not worth the money. I want a refund. late broken refund one star refund,negative
3884,Works as expected. Nothing special. average fine normal,neutral
3885,Very poor quality and slow shipping. late 👍,negative
3886,Great value for the price. Will buy again. love fast five stars great,positive
3887,Very poor quality and slow shipping. refund one star,negative
3888,Very poor quality and slow shipping. refund bad bad,negative
3889,Support was unhelpful and rude. broken late waste,negative
3890,I love this product. Highly recommended. five stars fast excellent excellent,positive
3891,Customer support was helpful and polite. five stars fast,positive
3892,"It's fine, does the job. works works standard fine average http://example.com",neutral
3893,Works as expected. Nothing special. works works,neutral
3894,"It's fine, does the job. works okay standard standard",neutral
3895,Support was unhelpful and rude. waste one star,negative
3896,"It's fine, does the job. works standard #deal",neutral
3897,Exceeded my expectations in every way. excellent reliable great reliable,positive
3898,Great value for the price. Will buy again. five stars five stars reliable love excellent #deal,positive
3899,Amazing quality and fast delivery! Totally satisfied.,positive
3900,Customer support was helpful and polite. excellent five stars great great reliable,positive
3901,Customer support was helpful and polite. excellent reliable love,positive
3902,Not worth the money. I want a refund. one star refund one star one star,negative
3903,Support was unhelpful and rude. bad,negative
3904,The item matches the description. normal average,neutral
3905,Amazing quality and fast delivery! Totally satisfied. five stars http://example.com,positive
3906,Works as expected. Nothing special. okay #deal,neutral
3907,Terrible experience. The item arrived broken. bad,negative
3908,Terrible experience. The item arrived broken. refund,negative
3909,"It's fine, does the job. okay standard works okay http://example.com",neutral
3910,Very poor quality and slow shipping. refund one star late broken,negative
3911,Average experience overall.,neutral
3912,"It's fine, does the job. standard",neutral
3913,Support was unhelpful and rude. waste refund #deal,negative
3914,Customer support was helpful and polite. great fast excellent,positive
3915,Exceeded my expectations in every way. love reliable great reliable,positive
3916,Amazing quality and fast delivery! Totally satisfied. excellent great fast fast love,positive
3917,Works as expected. Nothing special. standard normal normal normal,neutral
3918,"It's fine, does the job. works average standard average fine",neutral
3919,The item matches the description.,neutral
3920,Amazing quality and fast delivery! Totally satisfied. reliable fast,positive
3921,Great value for the price. Will buy again. excellent five stars love five stars,positive
3922,Support was unhelpful and rude.,negative
3923,Customer support was helpful and polite. excellent reliable reliable excellent,positive
3924,Not worth the money. I want a refund. waste refund refund,negative
3925,Great value for the price. Will buy again. great fast,positive
3926,"Okay product, decent for everyday use. normal standard 👍",neutral
3927,"It's fine, does the job.",neutral
3928,Very poor quality and slow shipping.,negative
3929,Customer support was helpful and polite. reliable fast fast reliable,positive
3930,Completely disappointed. Do not recommend. late broken late waste,negative
3931,"Okay product, decent for everyday use. fine works normal fine",neutral
3932,"Okay product, decent for everyday use. okay",neutral
3933,Average experience overall. okay okay average #deal,neutral
3934,Great value for the price. Will buy again. five stars reliable reliable,positive
3935,"Okay product, decent for everyday use. works standard fine fine",neutral
3936,Amazing quality and fast delivery! Totally satisfied.,positive
3937,Exceeded my expectations in every way. excellent reliable fast five stars http://example.com,positive
3938,"It's fine, does the job. normal http://example.com",neutral
3939,Works as expected. Nothing special. standard,neutral
3940,Customer support was helpful and polite.,positive
3941,Customer support was helpful and polite. fast reliable love five stars great,positive
3942,Customer support was helpful and polite. love great love fast #deal,positive
3943,Great value for the price. Will buy again. love great,positive
3944,"It's fine, does the job. okay okay okay",neutral
3945,Exceeded my expectations in every way.,positive
3946,Completely disappointed. Do not recommend. #deal,negative
3947,Exceeded my expectations in every way. five stars,positive
3948,I love this product. Highly recommended. love reliable love,positive
3949,Very poor quality and slow shipping. refund one star bad refund,negative
3950,Customer support was helpful and polite.,positive
3951,I love this product. Highly recommended. five stars reliable,positive
3952,Completely disappointed. Do not recommend. bad one star waste bad 👍,negative
3953,Completely disappointed. Do not recommend. refund late,negative
3954,Support was unhelpful and rude. refund,negative
3955,Amazing quality and fast delivery! Totally satisfied. reliable great fast,positive
3956,"It's fine, does the job. average normal okay #deal",neutral
3957,Not worth the money. I want a refund.,negative
3958,Completely disappointed. Do not recommend. one star waste 👍 #deal,negative
3959,Amazing quality and fast delivery! Totally satisfied. great,positive
3960,Great value for the price. Will buy again. reliable reliable excellent great reliable,positive
3961,I love this product. Highly recommended. love great reliable great five stars,positive
3962,Amazing quality and fast delivery! Totally satisfied. love fast five stars http://example.com 👍,positive
3963,Average experience overall. okay standard standard standard,neutral
3964,Exceeded my expectations in every way. fast excellent fast five stars great,positive
3965,Great value for the price. Will buy again. fast great excellent reliable #deal,positive
3966,Exceeded my expectations in every way. reliable excellent great excellent,positive
3967,Works as expected. Nothing special.,neutral
3968,Exceeded my expectations in every way. great excellent love five stars love,positive
3969,Great value for the price. Will buy again. love love excellent,positive
3970,Exceeded my expectations in every way. love fast love,positive
3971,Not worth the money. I want a refund. broken waste bad http://example.com,negative
3972,Customer support was helpful and polite. five stars,positive
3973,"It's fine, does the job. standard",neutral
3974,Amazing quality and fast delivery! Totally satisfied. excellent http://example.com,positive
3975,Exceeded my expectations in every way. great fast love reliable http://example.com,positive
3976,Exceeded my expectations in every way. excellent excellent reliable excellent http://example.com #deal,positive
3977,Great value for the price. Will buy again. five stars,positive
3978,Amazing quality and fast delivery! Totally satisfied. great five stars love excellent,positive
3979,The item matches the description. fine standard okay okay average,neutral
3980,The item matches the description. fine,neutral
3981,Great value for the price. Will buy again. great love excellent http://example.com,positive
3982,Exceeded my expectations in every way. reliable excellent fast #deal,positive
3983,The item matches the description. average works fine fine,neutral
3984,Exceeded my expectations in every way. fast five stars,positive
3985,Amazing quality and fast delivery! Totally satisfied. five stars,positive
3986,Amazing quality and fast delivery! Totally satisfied. fast excellent excellent great #deal,positive
3987,Amazing quality and fast delivery! Totally satisfied. excellent reliable love five stars,positive
3988,"It's fine, does the job. standard fine fine standard",neutral
3989,Support was unhelpful and rude. #deal,negative
3990,Terrible experience. The item arrived broken. refund bad,negative
3991,Support was unhelpful and rude.,negative
3992,Customer support was helpful and polite. reliable love reliable excellent 👍,positive
3993,Great value for the price. Will buy again. fast great excellent #deal,positive
3994,Customer support was helpful and polite. five stars excellent great fast,positive
3995,Exceeded my expectations in every way. reliable five stars fast,positive
3996,Amazing quality and fast delivery! Totally satisfied. great,positive
3997,Amazing quality and fast delivery! Totally satisfied.,positive
3998,"Okay product, decent for everyday use. okay works average works",neutral
3999,Customer support was helpful and polite. reliable fast,positive
4000,Customer support was helpful and polite. reliable great great excellent five stars,positive
4001,Terrible experience. The item arrived broken. one star late one star,negative
4002,Customer support was helpful and polite. five stars love,positive
4003,Support was unhelpful and rude. late,negative
4004,I love this product. Highly recommended. love fast,positive
4005,Average experience overall. fine average normal fine average,neutral
4006,Amazing quality and fast delivery! Totally satisfied. excellent great excellent reliable,positive
4007,"It's fine, does the job. fine works average average",neutral
4008,I love this product. Highly recommended. fast five stars fast,positive
4009,Great value for the price. Will buy again. five stars great,positive
4010,The item matches the description. okay works,neutral
4011,Amazing quality and fast delivery! Totally satisfied.,positive
4012,Amazing quality and fast delivery! Totally satisfied. love great,positive
4013,Not worth the money. I want a refund. waste one star,negative
4014,Amazing quality and fast delivery! Totally satisfied. five stars,positive
4015,Average experience overall. http://example.com 👍,neutral
4016,Average experience overall. works,neutral
4017,Customer support was helpful and polite. excellent fast great,positive
4018,Works as expected. Nothing special. standard works okay,neutral
4019,I love this product. Highly recommended. reliable reliable excellent,positive
4020,Very poor quality and slow shipping. bad late one star refund waste,negative
4021,I love this product. Highly recommended. reliable reliable,positive
4022,I love this product. Highly recommended. reliable,positive
4023,Great value for the price. Will buy again. excellent,positive
4024,Support was unhelpful and rude. late,negative
4025,Not worth the money. I want a refund. waste waste bad refund refund 👍,negative
4026,Not worth the money. I want a refund. bad late broken 👍,negative
4027,"Okay product, decent for everyday use. normal standard okay",neutral
4028,"It's fine, does the job. fine normal normal fine okay",neutral
4029,Works as expected. Nothing special. fine standard,neutral
4030,Support was unhelpful and rude. one star 👍,negative
4031,The item matches the description. okay okay works 👍,neutral
4032,I love this product. Highly recommended. great fast #deal,positive
4033,The item matches the description. average normal okay http://example.com #deal,neutral
4034,Average experience overall. average #deal,neutral
4035,Exceeded my expectations in every way. fast,positive
4036,Amazing quality and fast delivery! Totally satisfied. love great fast,positive
4037,I love this product. Highly recommended. reliable reliable great five stars,positive
4038,Support was unhelpful and rude. one star waste bad,negative
4039,Great value for the price. Will buy again.,positive
4040,Terrible experience. The item arrived broken. one star one star bad,negative
4041,Exceeded my expectations in every way.,positive
4042,Support was unhelpful and rude. bad one star waste refund one star,negative
4043,I love this product. Highly recommended. five stars fast http://example.com,positive
4044,Very poor quality and slow shipping. broken refund broken http://example.com,negative
4045,"It's fine, does the job. standard 👍",neutral
4046,Exceeded my expectations in every way. love,positive
4047,I love this product. Highly recommended. love excellent excellent fast love,positive
4048,Great value for the price. Will buy again. fast excellent fast,positive
4049,Exceeded my expectations in every way. reliable http://example.com,positive
4050,Completely disappointed. Do not recommend. refund waste,negative
4051,Support was unhelpful and rude. waste refund,negative
4052,"It's fine, does the job. works works",neutral
4053,The item matches the description. fine #deal,neutral
4054,I love this product. Highly recommended. http://example.com,positive
4055,Support was unhelpful and rude. one star bad refund broken broken,negative
4056,Terrible experience. The item arrived broken. one star broken bad refund,negative
4057,I love this product. Highly recommended. reliable reliable reliable love love,positive
4058,Support was unhelpful and rude. late bad bad one star,negative
4059,Amazing quality and fast delivery! Totally satisfied. reliable love 👍,positive
4060,Terrible experience. The item arrived broken. waste broken bad,negative
4061,Completely disappointed. Do not recommend. late one star refund 👍,negative
4062,Not worth the money. I want a refund. late broken refund refund late,negative
4063,I love this product. Highly recommended. reliable great excellent reliable great,positive
4064,"It's fine, does the job. fine okay works",neutral
4065,Exceeded my expectations in every way. fast five stars love excellent,positive
4066,Very poor quality and slow shipping. broken refund broken,negative
4067,Exceeded my expectations in every way. love love great love five stars,positive
4068,Average experience overall.,neutral
4069,Completely disappointed. Do not recommend. one star refund bad refund one star,negative
4070,Customer support was helpful and polite. fast fast excellent five stars five stars,positive
4071,Customer support was helpful and polite.,positive
4072,The item matches the description. normal,neutral
4073,Great value for the price. Will buy again. fast great excellent great excellent #deal,positive
4074,I love this product. Highly recommended. great love excellent,positive
4075,Amazing quality and fast delivery! Totally satisfied. reliable love excellent great,positive
4076,Customer support was helpful and polite. love love,positive
4077,Works as expected. Nothing special. okay standard average normal standard #deal,neutral
4078,"Okay product, decent for everyday use. average 👍",neutral
4079,Customer support was helpful and polite. five stars excellent great love five stars 👍,positive
4080,Average experience overall. standard works standard average okay 👍,neutral
4081,Exceeded my expectations in every way. reliable great great,positive
4082,Exceeded my expectations in every way. five stars,positive
4083,Terrible experience. The item arrived broken. late late one star broken refund,negative
4084,Exceeded my expectations in every way. reliable,positive
4085,Works as expected. Nothing special. okay,neutral
4086,Very poor quality and slow shipping. one star bad bad one star,negative
4087,Average experience overall. standard okay,neutral
4088,"Okay product, decent for everyday use. standard okay normal http://example.com",neutral
4089,Great value for the price. Will buy again. great reliable excellent fast love,positive
4090,Customer support was helpful and polite. love reliable fast five stars,positive
4091,Amazing quality and fast delivery! Totally satisfied. love fast,positive
4092,Completely disappointed. Do not recommend. broken waste broken 👍 #deal,negative
4093,Not worth the money. I want a refund. waste bad one star refund broken http://example.com,negative
4094,Great value for the price. Will buy again.,positive
4095,Great value for the price. Will buy again. excellent,positive
4096,I love this product. Highly recommended. http://example.com,positive
4097,"Okay product, decent for everyday use. average normal average works",neutral
4098,Average experience overall. works standard average,neutral
4099,"Okay product, decent for everyday use. standard normal",neutral
4100,Very poor quality and slow shipping. refund http://example.com,negative
4101,Amazing quality and fast delivery! Totally satisfied. fast love,positive
4102,Works as expected. Nothing special. standard standard average normal normal,neutral
4103,Works as expected. Nothing special. standard,neutral
4104,Great value for the price. Will buy again.,positive
4105,Not worth the money. I want a refund. waste late one star bad refund,negative
4106,Exceeded my expectations in every way. fast fast fast great love http://example.com #deal,positive
4107,Very poor quality and slow shipping. bad refund broken broken,negative
4108,Completely disappointed. Do not recommend. late refund waste,negative
4109,Completely disappointed. Do not recommend. late,negative
4110,Average experience overall. standard okay http://example.com,neutral
4111,Exceeded my expectations in every way. fast five stars fast,positive
4112,Not worth the money. I want a refund. one star,negative
4113,Terrible experience. The item arrived broken. refund refund late refund,negative
4114,The item matches the description. okay works,neutral
4115,Not worth the money. I want a refund. waste broken,negative
4116,Exceeded my expectations in every way. excellent five stars,positive
4117,Average experience overall. fine,neutral
4118,Very poor quality and slow shipping. late waste refund,negative
4119,Amazing quality and fast delivery! Totally satisfied.,positive
4120,Average experience overall.,neutral
4121,Support was unhelpful and rude. one star one star broken bad waste,negative
4122,Support was unhelpful and rude. waste bad refund waste refund,negative
4123,Very poor quality and slow shipping. http://example.com,negative
4124,Exceeded my expectations in every way. #deal,positive
4125,Very poor quality and slow shipping. 👍 #deal,negative
4126,I love this product. Highly recommended. excellent great excellent,positive
4127,Works as expected. Nothing special. average standard,neutral
4128,"Okay product, decent for everyday use. fine average standard average",neutral
4129,Terrible experience. The item arrived broken. broken one star one star refund broken,negative
4130,Completely disappointed. Do not recommend. bad late waste one star,negative
4131,Support was unhelpful and rude. broken refund,negative
4132,Average experience overall. standard fine,neutral
4133,Great value for the price. Will buy again. reliable excellent excellent excellent reliable,positive
4134,Average experience overall. normal,neutral
4135,Average experience overall. works,neutral
4136,I love this product. Highly recommended. love reliable love excellent excellent,positive
4137,The item matches the description. works standard works normal works #deal,neutral
4138,Not worth the money. I want a refund. bad late late one star waste,negative
4139,Completely disappointed. Do not recommend. bad bad,negative
4140,Terrible experience. The item arrived broken. one star broken late one star,negative
4141,Exceeded my expectations in every way. five stars excellent great great five stars,positive
4142,"It's fine, does the job. normal standard average average works",neutral
4143,Customer support was helpful and polite. reliable five stars five stars,positive
4144,Customer support was helpful and polite. reliable reliable excellent five stars excellent 👍,positive
4145,"It's fine, does the job. average works okay fine fine",neutral
4146,I love this product. Highly recommended.,positive
4147,Customer support was helpful and polite.,positive
4148,"Okay product, decent for everyday use.",neutral
4149,I love this product. Highly recommended. love fast excellent great,positive
4150,Amazing quality and fast delivery! Totally satisfied. love fast reliable five stars love,positive
4151,Great value for the price. Will buy again. excellent reliable excellent great excellent,positive
4152,"It's fine, does the job. average works average average",neutral
4153,I love this product. Highly recommended. five stars great fast,positive
4154,Average experience overall. works normal fine works 👍,neutral
4155,"It's fine, does the job. normal http://example.com",neutral
4156,I love this product. Highly recommended. fast excellent five stars,positive
4157,Very poor quality and slow shipping. one star one star late broken bad http://example.com,negative
4158,Great value for the price. Will buy again. fast five stars five stars love,positive
4159,Works as expected. Nothing special. normal average standard,neutral
4160,Customer support was helpful and polite. great excellent,positive
4161,"Okay product, decent for everyday use. okay average works fine standard",neutral
4162,Great value for the price. Will buy again. five stars five stars,positive
4163,Completely disappointed. Do not recommend. refund bad broken one star #deal,negative
4164,Great value for the price. Will buy again. fast love great,positive
4165,Works as expected. Nothing special.,neutral
4166,Exceeded my expectations in every way. great fast fast great 👍,positive
4167,Amazing quality and fast delivery! Totally satisfied. fast,positive
4168,Exceeded my expectations in every way. great excellent excellent fast great,positive
4169,"It's fine, does the job. normal works okay works normal",neutral
4170,Works as expected. Nothing special. normal fine fine,neutral
4171,Completely disappointed. Do not recommend. waste one star bad refund http://example.com,negative
4172,Very poor quality and slow shipping. refund one star bad http://example.com,negative
4173,Completely disappointed. Do not recommend. broken,negative
4174,Great value for the price. Will buy again. reliable great,positive
4175,Support was unhelpful and rude. late late,negative
4176,Average experience overall. standard average fine,neutral
4177,"Okay product, decent for everyday use. standard #deal",neutral
4178,Terrible experience. The item arrived broken. late refund waste #deal,negative
4179,The item matches the description.,neutral
4180,Very poor quality and slow shipping.,negative
4181,Not worth the money. I want a refund. refund refund refund bad broken,negative
4182,Customer support was helpful and polite. excellent love love #deal,positive
4183,"Okay product, decent for everyday use.",neutral
4184,"It's fine, does the job. okay standard fine fine average",neutral
4185,Support was unhelpful and rude. waste one star waste late bad http://example.com,negative
4186,Terrible experience. The item arrived broken. bad waste one star 👍,negative
4187,I love this product. Highly recommended. reliable reliable reliable excellent reliable,positive
4188,Customer support was helpful and polite. great reliable great,positive
4189,Amazing quality and fast delivery! Totally satisfied. excellent reliable excellent excellent,positive
4190,Average experience overall. http://example.com,neutral
4191,I love this product. Highly recommended. fast,positive
4192,Support was unhelpful and rude. bad broken,negative
4193,"It's fine, does the job. works http://example.com",neutral
4194,Support was unhelpful and rude. broken refund,negative
4195,Exceeded my expectations in every way. reliable http://example.com,positive
4196,Works as expected. Nothing special.,neutral
4197,I love this product. Highly recommended. love great great http://example.com,positive
4198,Not worth the money. I want a refund. refund refund waste late,negative
4199,Great value for the price. Will buy again. five stars love fast,positive
4200,Great value for the price. Will buy again. great five stars fast five stars great #deal,positive
4201,Great value for the price. Will buy again. fast great five stars five stars 👍,positive
4202,Not worth the money. I want a refund. broken bad broken,negative
4203,Great value for the price. Will buy again. excellent excellent,positive
4204,The item matches the description. normal works standard standard works,neutral
4205,Very poor quality and slow shipping.,negative
4206,Not worth the money. I want a refund. http://example.com,negative
4207,Great value for the price. Will buy again. 👍,positive
4208,Exceeded my expectations in every way.,positive
4209,Customer support was helpful and polite. five stars,positive
4210,I love this product. Highly recommended. love love five stars,positive
4211,"It's fine, does the job. works standard normal normal normal",neutral
4212,Exceeded my expectations in every way. great excellent fast reliable #deal,positive
4213,Amazing quality and fast delivery! Totally satisfied. excellent #deal,positive
4214,Amazing quality and fast delivery! Totally satisfied. fast great five stars,positive
4215,"Okay product, decent for everyday use. fine average works standard #deal",neutral
4216,Customer support was helpful and polite.,positive
4217,"It's fine, does the job. average standard",neutral
4218,I love this product. Highly recommended. reliable love reliable excellent reliable,positive
4219,Terrible experience. The item arrived broken. http://example.com,negative
4220,Works as expected. Nothing special. average,neutral
4221,I love this product. Highly recommended. great excellent love,positive
4222,Exceeded my expectations in every way. reliable fast five stars great,positive
4223,Exceeded my expectations in every way. reliable excellent excellent,positive
4224,Customer support was helpful and polite. love love excellent,positive
4225,Great value for the price. Will buy again. great fast fast excellent,positive
4226,Very poor quality and slow shipping. broken broken bad late late,negative
4227,Works as expected. Nothing special. okay works works average average,neutral
4228,I love this product. Highly recommended. fast great love excellent fast,positive
4229,"Okay product, decent for everyday use. average",neutral
4230,Exceeded my expectations in every way. five stars great excellent,positive
4231,Terrible experience. The item arrived broken. broken waste bad,negative
4232,Great value for the price. Will buy again. love fast fast http://example.com,positive
4233,Not worth the money. I want a refund.,negative
4234,Support was unhelpful and rude. waste bad late http://example.com,negative
4235,Exceeded my expectations in every way. reliable reliable reliable great reliable 👍,positive
4236,Great value for the price. Will buy again. great great,positive
4237,Exceeded my expectations in every way. excellent five stars excellent 👍,positive
4238,Terrible experience. The item arrived broken. bad #deal,negative
4239,Average experience overall. okay normal works standard,neutral
4240,Works as expected. Nothing special. fine okay normal,neutral
4241,Completely disappointed. Do not recommend. waste,negative
4242,Support was unhelpful and rude. waste waste one star,negative
4243,"It's fine, does the job. fine okay standard",neutral
4244,"Okay product, decent for everyday use. fine #deal",neutral
4245,Terrible experience. The item arrived broken. late broken,negative
4246,Exceeded my expectations in every way. great #deal,positive
4247,Not worth the money. I want a refund. bad late broken bad,negative
4248,Amazing quality and fast delivery! Totally satisfied. fast excellent reliable,positive
4249,Customer support was helpful and polite. love love great fast,positive
4250,Very poor quality and slow shipping. bad one star broken waste refund,negative
4251,Customer support was helpful and polite. great reliable reliable excellent five stars,positive
4252,Exceeded my expectations in every way. fast great fast,positive
